,IUPAC,SMILES
25261,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25262,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25263,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25264,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25265,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25266,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25267,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25268,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25269,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25270,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25271,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25272,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25273,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25274,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25275,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25276,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25277,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25278,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25279,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25280,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25281,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25282,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25283,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25284,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25285,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](c1)C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25286,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25287,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25288,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25289,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25290,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25291,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25292,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25293,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25294,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25295,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25296,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25297,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25298,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25299,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25300,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25301,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25302,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25303,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25304,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25305,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25306,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25307,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25308,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25309,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25310,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25311,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25312,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25313,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25314,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25315,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25316,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25317,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25318,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25319,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25320,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25321,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25322,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25323,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25324,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25325,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25326,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25327,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25328,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25329,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25330,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25331,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25332,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25333,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25334,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25335,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25336,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25337,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25338,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25339,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25340,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25341,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25342,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25343,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25344,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25345,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25346,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25347,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25348,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25349,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25350,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25351,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25352,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25353,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25354,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25355,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25356,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25357,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25358,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25359,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25360,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25361,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25362,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25363,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25364,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25365,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25366,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25367,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25368,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25369,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25370,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25371,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25372,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25373,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25374,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25375,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25376,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25377,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25378,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25379,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25380,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25381,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25382,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25383,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25384,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25385,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25386,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25387,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25388,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25389,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25390,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25391,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25392,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25393,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25394,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25395,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25396,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25397,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25398,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25399,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25400,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25401,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
25402,1-methyl-3-pentylimidazolium bis(trifluoromethylsulfonyl)imide,c1c[n+](cn1CCCCC)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
